,DataSource,VillaName,URL,Area,Currency,PriceValue,Features
253,Traveloka,Seminyak Icon by Karaniya Experience,www.traveloka.com/en-en/hotel/indonesia/seminyak-icon-by-karaniya-experience-336838,Seminyak,USD,128.91,"['Bicycle rental', 'Car rental', 'Kitchenette', 'Airport transfer']"
254,Traveloka,Asa Bali Luxury Villas and Spa,www.traveloka.com/en-en/hotel/indonesia/asa-bali-luxury-villas-and-spa-489318,Seminyak,USD,122.33,"['Bicycle rental', 'Car rental', 'Massage', 'Airport transfer', 'Bar']"
255,Traveloka,Jeeva Saba,www.traveloka.com/en-en/hotel/indonesia/jeeva-saba-546510,Others,USD,1570.62,"['Cycling', 'Massage', 'Fitness center', 'Billiard', 'Game room', 'Library']"
256,Traveloka,Puri Payogan Villa,www.traveloka.com/en-en/hotel/indonesia/puri-payogan-villa-1000000527818,Ubud,USD,28.56,"['Clothes dryer', 'Airport transfer', 'Express check-out', 'Spa']"
257,Traveloka,The Santai,www.traveloka.com/en-en/hotel/indonesia/the-santai-3000010001213,Umalas,USD,325.21,"['Bicycle storage', 'Massage', 'Kitchenette', 'Airport transfer']"
258,Traveloka,Pondok Naya,www.traveloka.com/en-en/hotel/indonesia/pondok-naya-3000010002864,Ubud,USD,63.77,['Airport transfer']
259,Traveloka,The Banyumas Suite Villa Legian,www.traveloka.com/en-en/hotel/indonesia/the-banyumas-suite-villa-legian-3000010003436,Others,USD,94.53,"['Babysitting', 'Bicycle rental', 'Car rental', 'Massage', 'Kitchenette']"
260,Traveloka,Gaing Mas Jimbaran Villas by Gaing Mas Group,www.traveloka.com/en-en/hotel/indonesia/gaing-mas-jimbaran-villas-by-gaing-mas-group-3000010015411,Jimbaran,USD,50.49,"['Pool cabanas', 'Massage', 'Kitchenette', 'Fitness center', 'Spa', 'Bar']"
261,Traveloka,Bali Easy Living Canggu ,www.traveloka.com/en-en/hotel/indonesia/bali-easy-living-canggu--3000020005219,Canggu,USD,105.1,"['Banana boat', 'Fishing', 'Canoeing', 'Diving', 'Kitchenette', 'Express check-out']"
262,Traveloka,The Tempekan Nyang-Nyang,www.traveloka.com/en-en/hotel/indonesia/the-tempekan-nyang-nyang-9000000643049,Uluwatu,USD,41.49,['Car rental']
263,Traveloka,La Numa Canggu Villas,www.traveloka.com/en-en/hotel/indonesia/la-numa-canggu-villas-9000000667661,Canggu,USD,124.2,"['Car rental', 'Beach towel', 'Express check-out']"
264,Traveloka,Belle Astina,www.traveloka.com/en-en/hotel/indonesia/belle-astina-9000000972591,Canggu,USD,63.46,['Pool sun loungers']
265,Traveloka,Villa Bulan Bali,www.traveloka.com/en-en/hotel/indonesia/villa-bulan-bali-9000001047482,Jimbaran,USD,108.99,['N/A']
266,Traveloka,Wana Bucu Villas by Pramana Villas,www.traveloka.com/en-en/hotel/indonesia/wana-bucu-villas-by-pramana-villas-9000001109251,Ubud,USD,233.49,"['Winery', 'Hot tub', 'Sun loungers', 'Massage', 'Pool sun loungers', 'Express check-out']"
267,Traveloka,Diamond Beach Villas,www.traveloka.com/en-en/hotel/indonesia/diamond-beach-villas-9000001133730,Others,USD,213.06,['N/A']
268,Traveloka,Surya Melasti Exclusive Beach Villa by Sajiwa,www.traveloka.com/en-en/hotel/indonesia/surya-melasti-exclusive-beach-villa-by-sajiwa-9000001305887,Uluwatu,USD,58.13,['N/A']
269,Traveloka,Villa Lembah Damai by Pramana Villas,www.traveloka.com/en-en/hotel/indonesia/villa-lembah-damai-by-pramana-villas-9000003256768,Others,USD,70.21,"['Pool sun loungers', 'Spa']"
270,Traveloka,Calidas Hills ,www.traveloka.com/en-en/hotel/indonesia/calidas-hills--9000003316374,Others,USD,133.72,['Kitchenette']
271,Traveloka,Aqua Bali Villa,www.traveloka.com/en-en/hotel/indonesia/aqua-bali-villa-41773100000,Umalas,USD,24.42,"['Car rental', 'Massage', 'Spa']"
272,Traveloka,Bajra Bali Villa,www.traveloka.com/en-en/hotel/indonesia/bajra-bali-villa-3000010000486,Seminyak,USD,85.33,"['Bicycle rental', 'Car rental', 'Massage']"
273,Traveloka,Kubu Manggala Villas Seminyak,www.traveloka.com/en-en/hotel/indonesia/kubu-manggala-villas-seminyak-3000010008314,Others,USD,97.8,"['Bicycle rental', 'Massage', 'Kitchenette', 'Airport transfer', 'Spa', 'Bar']"
274,Traveloka,Khayangan Kemenuh Villas by Premier Hospitality Asia,www.traveloka.com/en-en/hotel/indonesia/khayangan-kemenuh-villas-by-premier-hospitality-asia-3000010008513,Ubud,USD,117.08,"['Car rental', 'Kitchenette']"
275,Traveloka,The Kirana Ungasan ,www.traveloka.com/en-en/hotel/indonesia/the-kirana-ungasan--3000010024729,Jimbaran,USD,46.66,"['Bicycle rental', 'Beach towel', 'Massage', 'Picnic area', 'Spa']"
276,Traveloka,Villa Sonia Bisma,www.traveloka.com/en-en/hotel/indonesia/villa-sonia-bisma-3000010025309,Ubud,USD,37.72,['N/A']
277,Traveloka,The Daha Luxury Villa,www.traveloka.com/en-en/hotel/indonesia/the-daha-luxury-villa-3000020015443,Seminyak,USD,197.1,"['Pool cabanas', 'Beach towel', 'Massage', 'Fitness center', 'Business facilities', 'Pool sun loungers']"
278,Traveloka,"Mahi Mahi Villa, Suites & Beach Shack",www.traveloka.com/en-en/hotel/indonesia/mahi-mahi-villa-suites--beach-shack-4000000394259,Uluwatu,USD,210.17,"['Recreation room', 'Kitchenette']"
279,Traveloka,The Catur Villa Seminyak,www.traveloka.com/en-en/hotel/indonesia/the-catur-villa-seminyak-9000000786611,Seminyak,USD,73.04,['Car rental']
280,Traveloka,SAMPATTI VILLAS Seminyak,www.traveloka.com/en-en/hotel/indonesia/sampatti-villas-seminyak-9000000947029,Seminyak,USD,125.77,['N/A']
281,Traveloka,Blossom Eco Luxe Villas by Ekosistem,www.traveloka.com/en-en/hotel/indonesia/blossom-eco-luxe-villas-by-ekosistem-9000000969136,Canggu,USD,318.81,"['Massage', 'Kitchenette']"
282,Traveloka,Villa Cella Bella,www.traveloka.com/en-en/hotel/indonesia/villa-cella-bella-9000001023410,Ubud,USD,621.62,['N/A']
283,Traveloka,Bali Firefly BnB,www.traveloka.com/en-en/hotel/indonesia/bali-firefly-bnb-9000001078858,Ubud,USD,72.72,['N/A']
284,Traveloka,Casa Viamo,www.traveloka.com/en-en/hotel/indonesia/casa-viamo-9000001097903,Canggu,USD,151.2,['N/A']
285,Traveloka,Paisa Ubud,www.traveloka.com/en-en/hotel/indonesia/paisa-ubud-9000001199993,Ubud,USD,35.96,"['Fishing', 'Clothes dryer', 'Babysitting', 'Massage', 'Express check-out', 'Spa']"
286,Traveloka,Villa Eight,www.traveloka.com/en-en/hotel/indonesia/villa-eight-3000020006718,Seminyak,USD,277.53,"['Sun loungers', 'Bicycle rental', 'Beach towel', 'Massage', 'Kitchenette', 'Airport transfer']"
287,Traveloka,Ubud Nyuh Bali Resort & Spa,www.traveloka.com/en-en/hotel/indonesia/ubud-nyuh-bali-resort--spa-3000020008994,Ubud,USD,138.58,"['Hot tub', 'Bicycle rental', 'Massage', 'Express check-out', 'Spa']"
288,Traveloka,Hamra Villa,www.traveloka.com/en-en/hotel/indonesia/hamra-villa-3000020009769,Jimbaran,USD,30.44,"['Outdoor facilities', 'Clothes dryer', 'Kitchenette']"
289,Traveloka,Bunut Bali Villa,www.traveloka.com/en-en/hotel/indonesia/bunut-bali-villa-3000020012595,Uluwatu,USD,207.8,['Car rental']
290,Traveloka,Paisa Seminyak Living,www.traveloka.com/en-en/hotel/indonesia/paisa-seminyak-living-3000020017047,Seminyak,USD,62.04,"['Shopping center shuttle', 'Massage', 'Beach umbrella', 'Spa']"
291,Traveloka,Agranusa Signature Villa,www.traveloka.com/en-en/hotel/indonesia/agranusa-signature-villa-3000020018228,Nusa Dua,USD,140.82,"['Kitchenette', 'Wheelchair accessible']"
292,Traveloka,Taluh Bebek Ubud Private Villas,www.traveloka.com/en-en/hotel/indonesia/taluh-bebek-ubud-private-villas-3000020018582,Ubud,USD,87.54,"['Massage', 'Wheelchair accessible', 'Spa']"
293,Traveloka,La Mira Villa Seminyak by Ini Vie Hospitality,www.traveloka.com/en-en/hotel/indonesia/la-mira-villa-seminyak-by-ini-vie-hospitality-3000020018715,Others,USD,129.62,"['Waterslide', 'Beach towel', 'Kitchenette', 'Small pets allowed']"
294,Traveloka,Bubble Hotel Bali Ubud (Adults Only),www.traveloka.com/en-en/hotel/indonesia/bubble-hotel-bali-ubud-adults-only-3000020019546,Ubud,USD,107.84,"['Outdoor facilities', 'Picnic area']"
295,Traveloka,Alosta Luxury Private Villa,www.traveloka.com/en-en/hotel/indonesia/alosta-luxury-private-villa-4000000407644,Ubud,USD,155.8,"['Romantic proposal packages', 'Beach umbrella', 'Pool sun loungers', 'Spa']"
296,Traveloka,Smart Comfort Apartments Batu Jimbar,www.traveloka.com/en-en/hotel/indonesia/smart-comfort-apartments-batu-jimbar-4000000967083,Sanur,USD,30.44,['Beach towel']
297,Traveloka,Villa Paloma,www.traveloka.com/en-en/hotel/indonesia/villa-paloma-4000001047083,Seminyak,USD,251.6,['N/A']
298,Traveloka,Kutus Kutus Ketewel Villa,www.traveloka.com/en-en/hotel/indonesia/kutus-kutus-ketewel-villa-9000000134326,Others,USD,77.9,"['Clothes dryer', 'Kitchenette', 'Wheelchair accessible']"
299,Traveloka,SuB Villas Bali,www.traveloka.com/en-en/hotel/indonesia/sub-villas-bali-9000000167555,Umalas,USD,327.85,"['Beach umbrella', 'Pool sun loungers']"
300,Traveloka,Prabhu Ubud Villa,www.traveloka.com/en-en/hotel/indonesia/prabhu-ubud-villa-9000000296276,Ubud,USD,71.64,['Beach towel']
301,Traveloka,Villa Coco Lovina,www.traveloka.com/en-en/hotel/indonesia/villa-coco-lovina-9000000370371,Others,USD,115.12,"['Sun loungers', 'Massage']"
302,Traveloka,Prema Ubud Romantic Villas,www.traveloka.com/en-en/hotel/indonesia/prema-ubud-romantic-villas-9000000426270,Ubud,USD,72.39,"['Sun loungers', 'Car rental', 'Massage', 'Kitchenette']"
303,Traveloka,The Asri Villas,www.traveloka.com/en-en/hotel/indonesia/the-asri-villas-9000000470190,Others,USD,35.19,"['Surfing', 'Private beach nearby', 'Massage', 'Airport transfer']"
304,Traveloka,The Mavila,www.traveloka.com/en-en/hotel/indonesia/the-mavila-9000000620740,Sanur,USD,111.77,"['Clothes dryer', 'Kitchenette']"
305,Traveloka,Villa Batu Jimbar,www.traveloka.com/en-en/hotel/indonesia/villa-batu-jimbar-9000000654526,Sanur,USD,493.66,['N/A']
306,Traveloka,Impiana Private Villas Seminyak,www.traveloka.com/en-en/hotel/indonesia/impiana-private-villas-seminyak-3000010004055,Seminyak,USD,208.23,"['Massage', 'Kitchenette', 'Steam room', 'Pool sun loungers', 'Spa', 'Bar']"
307,Traveloka,La Berceuse Resort and Villa Nusa Dua by Taritiya Collection,www.traveloka.com/en-en/hotel/indonesia/la-berceuse-resort-and-villa-nusa-dua-by-taritiya-collection-3000010038765,Nusa Dua,USD,62.9,"['Bicycle rental', 'Car rental', 'Massage', 'Airport transfer', 'Spa']"
308,Traveloka,Poedja Villa Jimbaran,www.traveloka.com/en-en/hotel/indonesia/poedja-villa-jimbaran-3000020021666,Jimbaran,USD,44.42,"['Pool or Snooker', 'Massage', 'Airport transfer', 'Pool sun loungers', 'Express check-out', 'Bar']"
309,Traveloka,Ninja Suite Villa,www.traveloka.com/en-en/hotel/indonesia/ninja-suite-villa-3000010000438,Denpasar,USD,21.29,['Bicycle rental']
310,Traveloka,Reswaha Villas by Pramana Villas,www.traveloka.com/en-en/hotel/indonesia/reswaha-villas-by-pramana-villas-9000000958720,Ubud,USD,96.56,"['Kitchenette', 'Airport transfer']"
311,Traveloka,Dewi Villa Padangbai Hotel,www.traveloka.com/en-en/hotel/indonesia/dewi-villa-padangbai-hotel-3000010008721,Others,USD,34.44,"['Snorkeling', 'Fishing', 'Diving', 'Outdoor facilities', 'Karaoke', 'Parasol']"
312,Traveloka,Bumbak Park Villas By Nakula,www.traveloka.com/en-en/hotel/indonesia/bumbak-park-villas-by-nakula-3000010016449,Umalas,USD,196.61,['Kitchenette']
313,Traveloka,Dikubu Bali Villa and Suites,www.traveloka.com/en-en/hotel/indonesia/dikubu-bali-villa-andsuites-3000010018917,Others,USD,22.81,"['Outdoor facilities', 'Sun loungers', 'Beach towel', 'Massage', 'Pool sun loungers', 'Express check-out']"
314,Traveloka,Villa Danu Kintamani,www.traveloka.com/en-en/hotel/indonesia/villa-danu-kintamani-9000003368770,Others,USD,51.91,['N/A']
315,Traveloka,OLA at The View Villa at Uluwatu,www.traveloka.com/en-en/hotel/indonesia/ola-at-the-view-villa-at-uluwatu-9000000640879,Uluwatu,USD,75.85,"['Kitchenette', 'Fitness center', 'Airport transfer', 'Wheelchair accessible']"
316,Traveloka,Forever Bali Villas ,www.traveloka.com/en-en/hotel/indonesia/forever-bali-villas--3000020019190,Nusa Dua,USD,858.0,"['Sauna', 'Outdoor facilities', 'Golf course', 'Massage', 'Express check-out', 'Spa']"
317,Traveloka,Aradhana Villas by Ekosistem,www.traveloka.com/en-en/hotel/indonesia/aradhana-villas-by-ekosistem-9000000690847,Canggu,USD,160.51,['N/A']
318,Traveloka,The Light Exclusive Villa and Spa,www.traveloka.com/en-en/hotel/indonesia/the-light-exclusive-villa-and-spa-1000000478497,Seminyak,USD,106.52,"['Bicycle rental', 'Car rental', 'Massage', 'Kitchenette', 'Airport transfer']"
319,Traveloka,Villa Sukra,www.traveloka.com/en-en/hotel/indonesia/villa-sukra-9000003340755,Ubud,USD,41.15,['Kitchenette']
320,Traveloka,Kupu Kupu Barong Villas and Tree Spa by L’OCCITANE,www.traveloka.com/en-en/hotel/indonesia/kupu-kupu-barong-villas-and-tree-spa-by-loccitane-65519,Ubud,USD,182.93,"['Bicycle storage', 'Massage', 'Fitness center', 'Poolside bar', 'Spa']"
321,Traveloka,The Garuda Villa and Restaurant,www.traveloka.com/en-en/hotel/indonesia/the-garuda-villa-and-restaurant-3000020013042,Others,USD,28.12,"['Bicycle storage', 'Bicycle rental', 'Massage', 'Airport transfer', 'Express check-out', 'Bar']"
322,Traveloka,Alam Boutique Villa Bali,www.traveloka.com/en-en/hotel/indonesia/alam-boutique-villa-bali-9000000124984,Umalas,USD,206.94,"['Outdoor facilities', 'Massage', 'Kitchenette', 'Spa']"
323,Traveloka,Bali Made Escape ,www.traveloka.com/en-en/hotel/indonesia/bali-made-escape--9000003342669,Others,USD,42.32,['N/A']
324,Traveloka,Villa Chloe,www.traveloka.com/en-en/hotel/indonesia/villa-chloe-9000003356836,Seminyak,USD,278.61,"['Massage', 'Kitchenette', 'Spa']"
325,Traveloka,Abisha Villa Jimbaran,www.traveloka.com/en-en/hotel/indonesia/abisha-villa-jimbaran-9000001150998,Jimbaran,USD,45.37,"['Car rental', 'Massage', 'Kitchenette']"
326,Traveloka,Kharista Villas & Retreat by Ekosistem,www.traveloka.com/en-en/hotel/indonesia/kharista-villas--retreat-by-ekosistem-9000001044581,Canggu,USD,255.93,['Massage']
327,Traveloka,Fenosa Seminyak Villas by Nagisa Bali,www.traveloka.com/en-en/hotel/indonesia/fenosa-seminyak-villas-by-nagisa-bali-9000001063929,Seminyak,USD,197.93,['Kitchenette']
328,Traveloka,Pinggala Villa Ubud,www.traveloka.com/en-en/hotel/indonesia/pinggala-villa-ubud-9000001107895,Others,USD,56.48,"['Massage', 'Express check-out', 'Spa']"
329,Traveloka,Bali Cliff Glamping,www.traveloka.com/en-en/hotel/indonesia/bali-cliff-glamping-9000001261711,Others,USD,73.47,"['Romantic proposal packages', 'Beach towel', 'Beach umbrella', 'Picnic area', 'Spa', 'Bar']"
330,Traveloka,Bali Royal Heritage Villa,www.traveloka.com/en-en/hotel/indonesia/bali-royal-heritage-villa-9000003156780,Seminyak,USD,55.46,"['Beach shuttle', 'Babysitting', 'Car rental', 'Massage', 'Spa']"
331,Traveloka,Maylie Bali Villa & Bungalow,www.traveloka.com/en-en/hotel/indonesia/maylie-bali-villa--bungalow-9000003270040,Canggu,USD,84.52,['Spa']
332,Traveloka,The Hum Villa - 3BDR Private Villa with Pool,www.traveloka.com/en-en/hotel/indonesia/the-hum-villa---3bdr-private-villa-with-pool-9000003307078,Others,USD,198.96,"['Sun loungers', 'Rooftop terrace', 'Pool sun loungers', 'Bar']"
333,Traveloka,Barong Villas,www.traveloka.com/en-en/hotel/indonesia/barong-villas-9000003310234,Others,USD,67.44,"['Supervised childcare', 'Romantic proposal packages', 'Rooftop terrace', 'Poolside bar', 'Beach umbrella', 'Spa']"
334,Traveloka,Maha Rama Villas,www.traveloka.com/en-en/hotel/indonesia/maha-rama-villas-9000003345080,Others,USD,35.42,['Clothes dryer']
335,Traveloka,Nunia Boutique Private Villa,www.traveloka.com/en-en/hotel/indonesia/nunia-boutique-private-villa-223153,Seminyak,USD,145.42,['Massage']
336,Traveloka,Kembali Villas,www.traveloka.com/en-en/hotel/indonesia/kembali-villas-262436,Seminyak,USD,347.09,"['Bicycle rental', 'Car rental', 'Beach towel', 'Kitchenette', 'Beach umbrella']"
337,Traveloka,Nyaman Villas,www.traveloka.com/en-en/hotel/indonesia/nyaman-villas-1000000473656,Seminyak,USD,1382.37,"['Show cooking restaurant', 'Massage', 'Kitchenette', 'Airport transfer', 'Express check-out', 'Bar']"
338,Traveloka,Mayo Resort,www.traveloka.com/en-en/hotel/indonesia/mayo-resort-1000000503171,Others,USD,95.75,"['Private beach', 'Bicycle rental', 'Car rental', 'Massage', 'Poolside bar', 'Airport transfer']"
339,Traveloka,Taman Mesari Luxury Villas - Seminyak,www.traveloka.com/en-en/hotel/indonesia/taman-mesari-luxury-villas---seminyak-3000010004682,Seminyak,USD,154.25,"['Massage', 'Kitchenette', 'Airport transfer']"
340,Traveloka,Abia Villa Legian,www.traveloka.com/en-en/hotel/indonesia/abia-villa-legian-3000010007598,Legian,USD,184.82,"['Beach shuttle', 'Bicycle storage', 'Bicycle rental', 'Massage', 'Airport transfer', 'Spa']"
341,Traveloka,The Wina Villa Canggu,www.traveloka.com/en-en/hotel/indonesia/the-wina-villa-canggu-3000010008663,Canggu,USD,116.27,"['Babysitting', 'Bicycle rental', 'Car rental', 'Massage', 'Airport transfer', 'Spa']"
342,Traveloka,"SOTIS Villa Canggu, Bali",www.traveloka.com/en-en/hotel/indonesia/sotis-villa-canggu-bali-3000010009991,Canggu,USD,106.32,"['Beach shuttle', 'Cycling', 'Diving', 'Babysitting', 'Bicycle rental', 'Car rental']"
343,Traveloka,Bali Merita Villa,www.traveloka.com/en-en/hotel/indonesia/bali-merita-villa-3000010013377,Umalas,USD,44.75,"['Car rental', 'Massage', 'Kitchenette', 'Spa']"
344,Traveloka,Ayuterra Resort,www.traveloka.com/en-en/hotel/indonesia/ayuterra-resort-3000010029549,Ubud,USD,385.5,"['Pool cabanas', 'Hot tub', 'Massage', 'Kitchenette', 'Pool sun loungers', 'Bar']"
345,Traveloka,Bali Exclusive Villa ,www.traveloka.com/en-en/hotel/indonesia/bali-exclusive-villa--3000010035795,Uluwatu,USD,44.92,"['Massage', 'Kitchenette', 'Rooftop terrace', 'Pool sun loungers', 'Spa']"
346,Traveloka,LE JARDIN VILLAS SEMINYAK,www.traveloka.com/en-en/hotel/indonesia/le-jardin-villas-seminyak-111537,Seminyak,USD,220.92,"['Cycling', 'Massage', 'Kitchenette', 'Fitness center', 'Rooftop terrace', 'Spa']"
347,Traveloka,The Club Villas,www.traveloka.com/en-en/hotel/indonesia/the-club-villas-159250,Seminyak,USD,125.62,"['Massage', 'Kitchenette', 'Fitness center']"
348,Traveloka,The Bidadari Villas & Spa Canggu,www.traveloka.com/en-en/hotel/indonesia/the-bidadari-villas--spa-canggu-165313,Umalas,USD,89.69,"['Massage', 'Kitchenette', 'Hot tub', 'Pool sun loungers', 'Spa', 'Bar']"
349,Traveloka,Mayaloka Villas - CHSE Certified,www.traveloka.com/en-en/hotel/indonesia/mayaloka-villas---chse-certified-165380,Seminyak,USD,202.66,"['Winery', 'Cycling', 'Outdoor facilities', 'Beach towel', 'Massage', 'Express check-out']"
350,Traveloka,The Wolas Villas & Spa,www.traveloka.com/en-en/hotel/indonesia/the-wolas-villas--spa-168991,Seminyak,USD,174.97,"['Bicycle rental', 'Car rental', 'Kitchenette', 'Spa']"
351,Traveloka,The Jas Villas,www.traveloka.com/en-en/hotel/indonesia/the-jas-villas-240073,Seminyak,USD,82.94,"['Car rental', 'Beach towel', 'Massage', 'Kitchenette', 'Spa', 'Bar']"
352,Traveloka,The Tukad Villas,www.traveloka.com/en-en/hotel/indonesia/the-tukad-villas-240473,Seminyak,USD,89.84,"['Car rental', 'Massage', 'Spa']"
353,Traveloka,Ziva a Boutique Villa,www.traveloka.com/en-en/hotel/indonesia/ziva-a-boutique-villa-251656,Seminyak,USD,205.72,"['Hot tub', 'Massage', 'Kitchenette', 'Express check-out', 'Picnic area', 'Spa']"
354,Traveloka,Dewani Villa Resort,www.traveloka.com/en-en/hotel/indonesia/dewani-villa-resort-256725,Umalas,USD,36.22,"['Bicycle storage', 'Bicycle rental', 'Car rental', 'Massage', 'Airport transfer', 'Spa']"
355,Traveloka,Samaja Beachside Villas,www.traveloka.com/en-en/hotel/indonesia/samaja-beachside-villas-284947,Seminyak,USD,123.8,"['Winery', 'Bicycle rental', 'Massage', 'Kitchenette', 'Pool sun loungers', 'Spa']"
356,Traveloka,Jas Boutique Villas,www.traveloka.com/en-en/hotel/indonesia/jas-boutique-villas-289225,Seminyak,USD,83.48,"['Car rental', 'Massage', 'Kitchenette', 'Spa']"
357,Traveloka,Mahagiri Villas Dreamland & Spa,www.traveloka.com/en-en/hotel/indonesia/mahagiri-villas-dreamland--spa-290113,Uluwatu,USD,196.94,"['Massage', 'Kitchenette', 'Fitness center', 'Pool sun loungers', 'Spa', 'Bar']"
358,Traveloka,Jay’s Villa Umalas,www.traveloka.com/en-en/hotel/indonesia/jays-villa-umalas-297440,Umalas,USD,60.55,"['Shopping center shuttle', 'Bicycle rental', 'Car rental', 'Poolside bar', 'Airport transfer', 'Spa']"
359,Traveloka,White Lotus Villas Seminyak,www.traveloka.com/en-en/hotel/indonesia/white-lotus-villas-seminyak-299118,Seminyak,USD,144.84,"['Bicycle rental', 'Massage', 'Kitchenette']"
360,Traveloka,Seminyak Icon by Karaniya Experience,www.traveloka.com/en-en/hotel/indonesia/seminyak-icon-by-karaniya-experience-336838,Seminyak,USD,128.91,"['Bicycle rental', 'Car rental', 'Kitchenette', 'Airport transfer']"
361,Traveloka,One Eleven,www.traveloka.com/en-en/hotel/indonesia/one-eleven-338164,Seminyak,USD,358.87,"['Bicycle rental', 'Massage', 'Spa']"
362,Traveloka,The Kawan Villa,www.traveloka.com/en-en/hotel/indonesia/the-kawan-villa-338177,Jimbaran,USD,155.32,"['Bicycle rental', 'Car rental']"
363,Traveloka,The Bali Dream Villa Resort Echo Beach Canggu,www.traveloka.com/en-en/hotel/indonesia/the-bali-dream-villa-resort-echo-beach-canggu-409124,Canggu,USD,50.13,"['Sun loungers', 'Massage', 'Kitchenette', 'Pool sun loungers', 'Spa', 'Bar']"
364,Traveloka,Villa Kayu Lama,www.traveloka.com/en-en/hotel/indonesia/villa-kayu-lama-412155,Ubud,USD,194.82,"['Outdoor facilities', 'Bicycle rental', 'Massage', 'Airport transfer', 'Express check-out', 'Spa']"
365,Traveloka,The Layar Designer Villas and Spa,www.traveloka.com/en-en/hotel/indonesia/the-layar-designer-villas-and-spa-412641,Seminyak,USD,297.56,['Express check-out']
366,Traveloka,Origin Ubud,www.traveloka.com/en-en/hotel/indonesia/origin-ubud-3000010030200,Ubud,USD,149.11,"['Aerobics', 'Canoeing', 'Cycling', 'Diving', 'Beach sun loungers', 'Beach towel']"
367,Traveloka,Omkara Bhumi Canggu Villa,www.traveloka.com/en-en/hotel/indonesia/omkara-bhumi-canggu-villa-9000003254031,Canggu,USD,102.2,['Kitchenette']
368,Traveloka,ALAMI LUXURY VILLA,www.traveloka.com/en-en/hotel/indonesia/alami-luxury-villa-9000003252899,Seminyak,USD,168.26,['N/A']
369,Traveloka,The Layar Designer Villas and Spa,www.traveloka.com/en-en/hotel/indonesia/the-layar-designer-villas-and-spa-412641,Seminyak,USD,297.56,['Express check-out']
370,Traveloka,Kubal Villa and Living Seminyak,www.traveloka.com/en-en/hotel/indonesia/kubal-villa-and-living-seminyak-3000020000940,Seminyak,USD,43.72,"['Beach sun loungers', 'Massage', 'Beach umbrella', 'Express check-out', 'Spa', 'Bar']"
371,Traveloka,Pondok Pisang Candidasa,www.traveloka.com/en-en/hotel/indonesia/pondok-pisang-candidasa-3000020003702,Others,USD,57.92,"['Snorkeling', 'Outdoor facilities', 'Sun loungers', 'Wheelchair accessible', 'Spa']"
372,Traveloka,Mula Villa,www.traveloka.com/en-en/hotel/indonesia/mula-villa-9000001204575,Canggu,USD,79.43,['Kitchenette']
373,Traveloka,Omkara Pandan Canggu Villa,www.traveloka.com/en-en/hotel/indonesia/omkara-pandan-canggu-villa-9000003254890,Canggu,USD,113.15,"['Kitchenette', 'Pool sun loungers']"
374,Traveloka,Ayawana Private Villa Managed by ARM Hospitality,www.traveloka.com/en-en/hotel/indonesia/ayawana-private-villa-managed-by-arm-hospitality-9000002763403,Ubud,USD,106.89,"['Clothes dryer', 'Kitchenette', 'Airport transfer', 'Express check-out', 'Spa']"
375,Traveloka,Seminyak Icon by Karaniya Experience,www.traveloka.com/en-en/hotel/indonesia/seminyak-icon-by-karaniya-experience-336838,Seminyak,USD,128.91,"['Bicycle rental', 'Car rental', 'Kitchenette', 'Airport transfer']"
376,Traveloka,Asli Bali Villa by AGATA,www.traveloka.com/en-en/hotel/indonesia/asli-bali-villa-by-agata-3000010039039,Others,USD,37.57,"['Bicycle rental', 'Car rental', 'Massage', 'Airport transfer']"
377,Traveloka,Elevate Bali,www.traveloka.com/en-en/hotel/indonesia/elevate-bali-9000000987459,Others,USD,313.7,"['Canoeing', 'Diving', 'Massage', 'Airport transfer', 'Express check-out', 'Bar']"
378,Traveloka,La Belle Villa,www.traveloka.com/en-en/hotel/indonesia/la-belle-villa-344401,Seminyak,USD,76.07,"['Car rental', 'Kitchenette']"
379,Traveloka,Concetta Villa Seminyak Beachside,www.traveloka.com/en-en/hotel/indonesia/concetta-villa-seminyak-beachside-9000000744694,Seminyak,USD,318.57,['N/A']
380,Traveloka,Canggu Nikki's House,www.traveloka.com/en-en/hotel/indonesia/canggu-nikkis-house-9000000973055,Canggu,USD,128.79,"['Wheelchair accessible', 'Express check-out']"
381,Traveloka,Shigar Livin Bali ,www.traveloka.com/en-en/hotel/indonesia/shigar-livin-bali--9000001046761,Others,USD,119.39,['N/A']
382,Traveloka,Mamora Ubud Villas,www.traveloka.com/en-en/hotel/indonesia/mamora-ubud-villas-9000004168358,Ubud,USD,47.32,"['Express check-out', 'Spa']"
383,Traveloka,Temuku Villas Ubud,www.traveloka.com/en-en/hotel/indonesia/temuku-villas-ubud-1000000547408,Ubud,USD,132.71,"['Water sport', 'Shopping center shuttle', 'Cycling', 'Massage', 'Spa', 'Bar']"
384,Traveloka,Casamaya Villa,www.traveloka.com/en-en/hotel/indonesia/casamaya-villa-3000020007117,Legian,USD,133.72,"['Massage', 'Express check-out']"
385,Traveloka,Sumberkima Hill Private Villa Retreat,www.traveloka.com/en-en/hotel/indonesia/sumberkima-hill-private-villa-retreat-4000000259541,Others,USD,40.7,['Spa']
386,Traveloka,Villa Beji Indah,www.traveloka.com/en-en/hotel/indonesia/villa-beji-indah-1000000505230,Ubud,USD,128.94,"['Poolside bar', 'Airport transfer', 'Library', 'Picnic area', 'Spa', 'Bar']"
